,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,5,4,3N,4,5,4,3,4,4,36
1,BT,536,404,174,383,487,440,191,454,321,3390
2,RT,526,380,158,373,472,414,168,433,307,3231
3,FT,526,380,158,373,472,414,168,433,307,3231
4,Hdcp,11,3,13,15,9,5,7,1,17,­
