,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,5D,4,4,3,4,3,4,4,5,36
1,Back,502,393,284,152,372,176,385,345,522,3131
2,REGULAR,488,383,274,142,340,172,375,330,500,3004
3,FRONT,467,366,267,142,340,172,360,315,485,2914
4,GOLD,456,326,267,135,340,160,350,255,472,2761
5,LADIES,441,326,267,108,330,98,345,255,460,2630
6,PINK,381,326,267,88,320,98,310,255,422,2467
7,Hdcp,7,3,17,15,5,9,13,1,11,­
