,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,5D,4,4,3,4,4D,4,3N,5,36
1,Back,504,403,437,180,422,343,381,175,499,3344
2,Regular,496,388,407,169,411,335,355,154,485,3200
3,Front,484,349,390,154,395,332,338,125,467,3034
4,Ladies,394,315,300,118,353,272,258,110,399,2519
5,Hdcp,4,12,5,14,9,16,1,17,7,­
