,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,5,4,4,5,3N,4,4,4D,3,36
1,Back,487,364,356,491,155,356,403,393,151,3156
2,Regular,480,345,350,477,143,335,394,385,134,3043
3,Front,447,339,342,457,138,325,378,376,126,2928
4,Ladies,447,339,272,457,138,252,362,311,126,2704
5,Hdcp,3,9,15,1,13,7,5,11,17,­
