,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,4,4,3,5,4,3,4,5,36
1,Back,375,419,416,210,483,433,178,377,505,3396
2,REGULAR,352,391,374,153,473,348,152,338,484,3065
3,GOLD,332,368,348,142,471,333,140,308,466,2908
4,LADIES,324,346,284,141,415,332,139,265,451,2697
5,Hdcp,15,9,3,13,7,1,17,11,5,­
