,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,5,4D,3N,4,4,4D,3N,5,36
1,champion,402,596,406,181,415,347,373,207,597,3524
2,Back,389,579,374,171,415,328,366,202,582,3406
3,Reg.Gold,373,534,374,154,386,307,343,178,582,3231
4,Front,331,472,335,128,335,286,329,132,505,2853
5,Reg.MtFuji,359,503,357,137,371,297,343,157,542,3066
6,Hdcp,3,9,17,13,1,15,5,11,7,­
