,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,5,4D,3,4,4,3,5,4,4,36
1,Back,555,410,205,407,425,190,545,410,275,3422
2,Reg.,540,385,185,387,405,165,505,390,260,3222
3,Hdcp,9,3,15,7,1,13,11,5,17,­
