,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,5,4,3,4,3N,4,4,5,36
1,B.T,400,552,345,226,400,104,383,391,523,3324
2,R.T,378,531,335,188,378,98,365,340,505,3118
3,G.T,333,453,328,160,363,85,350,328,475,2875
4,L.T,248,342,306,85,340,60,328,305,430,2444
5,Hdcp,6,2,14,10,12,18,16,8,4,­
