,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,4,3,5,3N,4,5,4,4D,36
1,Back,354,477,177,495,152,416,481,345,340,3237
2,Regular,331,443,165,486,139,398,475,316,334,3087
3,Ladies,226,290,150,330,124,275,422,266,215,2298
4,Hdcp,9,3,15,1,13,7,5,17,11,­
