,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,4,3N,5,4,4,3,5D,4,36
1,フルバック,413,400,187,487,369,447,218,475,443,3439
2,バック,406,387,180,480,327,425,210,450,412,3277
3,レギュラー,398,377,154,470,322,415,180,445,360,3121
4,レディース,388,358,141,307,428,402,158,420,339,2941
5,Hdcp,9,3,15,13,1,7,11,17,5,­
