,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,5,3N,4,4,4,5D,3,4,4,36
1,Blue,505,130,320,325,345,550,137,350,330,2992
2,White,505,130,300,315,330,525,126,330,320,2881
3,Red,344,109,263,271,270,366,93,259,292,2267
4,Hdcp,3,15,9,13,7,1,17,5,11,­
