,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,5,4,4,4,3N,4,3,5,4D,36
1,BLUE,433,440,363,328,195,387,193,521,405,3265
2,WHITE,421,377,344,305,159,354,181,452,392,2985
3,GOLD,402,364,334,288,127,329,157,438,358,2797
4,RED,389,302,296,279,127,321,137,329,311,2491
5,Hdcp,15,9,3,7,13,1,17,5,11,­
