,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,5,4,4,3,5D,4,3N,4,4,36
1,Blue,535,414,359,164,421,358,153,383,432,3219
2,White,504,380,323,137,397,339,132,363,338,2913
3,Red,408,296,298,97,354,229,132,302,300,2416
4,Hdcp,9,3,15,13,1,7,17,5,11,­
