,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,4,4,3N,5,4D,5,3N,4D,36
1,Blue,430,358,321,198,518,362,561,204,407,3359
2,White,416,334,299,160,507,340,540,180,381,3157
3,Red,298,265,277,146,415,320,495,179,326,2721
4,Hdcp,3,9,15,13,1,7,5,17,11,­
