,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,4,5,4,3N,4,4D,3,5,36
1,Back,417,462,529,340,165,344,435,225,590,3507
2,Regular,374,419,503,322,151,330,387,184,565,3235
3,Front,362,395,483,299,134,311,370,174,543,3071
4,Ladies,347,344,474,293,110,256,332,170,452,2778
5,Hdcp,15,7,3,9,13,1,11,17,5,­
