,Tee Name,Gender,Par,Course Rating (18),Bogey Rating (18),Slope Rating (18),Front (9),Back (9)
Dundonald Links - Dundonald,Black,M,72,76.0,101.7,139,37.8  /  141,38.2  /  136
,Blue,M,72,74.0,99.1,135,36.9  /  139,37.1  /  131
,White,M,72,72.2,96.4,130,36.0  /  133,36.2  /  127
,Red,F,72,72.9,104.3,134,35.8  /  131,37.1  /  136
Dundonald Links - Loch Lomond,Black 2019,M,71,75.3,101.7,142,37.6  /  144,37.7  /  140
,Blue 2019,M,72,73.3,98.9,138,36.5  /  139,36.8  /  137
,White 2019,M,72,71.3,96.3,135,35.4  /  136,35.9  /  133
,Green (Men) 2019,M,68,67.2,89.1,118,33.7  /  122,33.5  /  114
,Green (Women) 2019,F,74,72.7,103.0,129,36.3  /  134,36.4  /  123
Glencruitten,White 2014,M,62,62.5,81.8,104,30.8  /  97,31.7  /  111
,Yellow 2014,M,61,61.7,80.6,102,30.3  /  95,31.4  /  109
,Red 2014,F,62,62.9,87.7,105,30.9  /  105,32.0  /  105
Helensburgh,White (Men),M,69,68.5,90.2,117,33.5  /  114,35.0  /  119
,Yellow (Men),M,69,66.9,88.1,114,32.9  /  112,34.0  /  116
,Green (Men),M,69,65.5,86.3,112,32.2  /  111,33.3  /  113
,White (Women),F,75,75.0,107.5,138,36.4  /  133,38.6  /  142
,Yellow (Women),F,73,73.2,104.7,134,35.7  /  130,37.5  /  137
,Green (Women),F,73,71.9,102.5,130,35.4  /  126,36.5  /  134
,Blue (Women),F,69,68.4,97.5,123,33.7  /  120,34.7  /  126
Innellan,White 2015,M,64,63.6,82.6,102,31.8  /  102,31.8  /  102
,Yellow 2015,M,62,61.6,80.2,100,30.8  /  100,30.8  /  100
,Red 2015,F,68,63.6,87.8,103,31.8  /  103,31.8  /  103
Inveraray,White 2016,M,70,67.6,88.8,115,33.8  /  115,33.8  /  114
,Yellow 2016,M,70,66.9,87.7,112,33.4  /  112,33.5  /  112
,Red 2016,F,70,68.5,96.1,117,34.2  /  117,34.3  /  117
Islay (Machrie Hotel & Golf Links),Black,M,73,74.2,99.4,136,36.2  /  127,38.0  /  144
,Blue,M,72,71.8,95.1,126,34.7  /  124,37.1  /  127
,White,M,70,69.6,91.8,120,33.4  /  121,36.2  /  118
,White,F,74,75.1,106.1,132,36.0  /  129,39.1  /  134
,Yellow,F,70,70.2,98.9,122,34.1  /  120,36.1  /  123
Isle of Seil Golf Club - Isle of Seil,White,M,62,60.8,78.0,93,30.4  /  93,30.4  /  93
,Yellow,M,62,60.4,77.4,91,30.2  /  91,30.2  /  91
,Red (Provisional),F,62,62.4,85.0,96,31.2  /  96,31.2  /  96
Kyles of Bute,White 2016,M,68,63.5,83.4,108,31.8  /  107,31.7  /  108
,Yellow 2016,M,60,61.5,79.8,98,30.8  /  98,30.7  /  98
,Red 2016,F,66,63.5,88.1,104,31.7  /  104,31.8  /  104
Lochgilphead,White 2016,M,64,62.8,81.6,101,31.4  /  101,31.4  /  101
,Yellow 2016,M,62,61.6,79.6,97,30.8  /  97,30.8  /  97
,Red 2016,F,64,63.4,87.4,102,31.7  /  102,31.7  /  102
Lochgoilhead Golf Course,White,M,62,60.6,78.6,97,30.3  /  97,30.3  /  97
,Yellow,M,60,59.9,77.4,95,30.0  /  94,29.9  /  95
,Red (Provisional),F,62,61.2,84.8,100,30.6  /  100,30.6  /  100
Machrihanish - 18 hole course,Blue 2014,M,70,71.8,96.4,132,35.9  /  134,35.9  /  130
,White 2014,M,70,70.8,95.0,130,35.5  /  133,35.3  /  127
,Yellow 2014,M,70,69.5,93.2,128,34.9  /  128,34.6  /  127
,Red 2014 New,F,72,70.7,100.6,127,36.0  /  133,34.7  /  120
Machrihanish - 9 hole course,Medal 2014,M,66,63.2,82.0,101,31.6  /  101,31.6  /  101
,Medal 2014,F,68,67.4,94.2,114,33.7  /  114,33.7  /  114
,Box 2014,F,68,66.8,93.2,112,33.4  /  112,33.4  /  112
Machrihanish Dunes,Black 2014,M,73,74.9,100.7,139,37.3  /  132,37.6  /  145
,White 2014,M,72,71.6,96.2,133,35.5  /  125,36.1  /  140
,Yellow (Men) 2014,M,71,69.1,92.7,127,34.1  /  117,35.0  /  137
,Red 2014,F,71,70.9,100.6,126,35.9  /  130,35.0  /  122
Port Bannatyne,White 2015,M,68,65.7,87.9,120,33.5  /  123,32.2  /  116
,Yellow 2015,M,66,63.6,84.9,115,32.3  /  117,31.3  /  112
,Red 2015,F,67,65.9,91.8,110,33.9  /  115,32.0  /  104
Rothesay,White 2015,M,69,66.9,87.6,112,34.3  /  115,32.6  /  108
,Yellow 2015,M,65,64.8,84.6,107,33.2  /  109,31.6  /  104
,Red 2015,F,70,69.9,98.0,120,36.1  /  119,33.8  /  120
Tarbert,White 2015,M,66,62.4,82.0,105,31.2  /  105,31.2  /  105
,Yellow 2015,M,66,62.0,81.2,103,31.0  /  103,31.0  /  103
,Red 2015,F,66,60.5,83.4,98,30.3  /  97,30.2  /  98
Taynuilt,White,M,64,62.7,82.4,107,31.3  /  107,31.4  /  106
,Yellow,M,64,62.6,82.4,107,31.3  /  107,31.3  /  107
,Winter Yellow,M,64,61.8,81.4,105,30.9  /  105,30.9  /  105
,Red,F,64,66.7,91.6,106,33.3  /  106,33.4  /  105
,Yellow,F,64,66.4,91.4,106,33.2  /  106,33.2  /  106
,Yellow Winter,F,64,65.0,89.2,103,32.5  /  103,32.5  /  103
The Carrick - Cameron House - Carrick - Cameron House,Black,M,71,74.0,98.2,131,37.8  /  137,36.2  /  124
,White,M,71,72.4,96.0,127,36.9  /  133,35.5  /  121
,Gold,M,71,70.3,92.9,122,35.8  /  127,34.5  /  116
,Burgundy,M,68,66.3,87.5,115,33.8  /  121,32.5  /  108
,Burgundy,F,71,71.4,100.2,122,36.5  /  126,34.9  /  118
The Carrick - Cameron House - The Wee Demon,White,M,60,61.8,81.6,107,30.9  /  107,30.9  /  107
,White (Provisional),F,64,64.0,90.2,111,32.0  /  111,32.0  /  111
Tobermory,White,M,64,63.5,81.8,98,31.7  /  98,31.8  /  98
,Yellow,M,64,62.7,80.5,96,31.3  /  96,31.4  /  96
,Red,F,68,65.2,88.2,98,32.6  /  98,32.6  /  98
