,Tee Name,Gender,Par,Course Rating (18),Bogey Rating (18),Slope Rating (18),Front (9),Back (9)
Broomieknowe,White,M,70,69.9,92.9,124,35.5  /  129,34.4  /  118
,Yellow,M,69,68.0,90.2,120,34.5  /  125,33.5  /  114
,Red,M,69,66.7,88.5,118,34.1  /  124,32.6  /  111
,White,F,76,75.1,106.6,134,38.2  /  134,36.9  /  133
,Yellow,F,72,73.0,103.6,130,37.1  /  130,35.9  /  130
,Red,F,72,71.4,101.2,127,36.6  /  128,34.8  /  125
Dalmahoy - Dalmahoy West,White 2018,M,68,64.5,86.0,116,32.0  /  114,32.5  /  117
,Yellow 2018,M,68,64.0,85.3,115,31.8  /  112,32.2  /  117
,Red,M,66,62.6,83.3,112,31.3  /  111,31.3  /  112
,White,F,69,69.4,98.3,123,34.3  /  121,35.1  /  124
,Yellow,F,69,68.7,97.4,122,34.0  /  120,34.7  /  123
,Red 2018,F,69,67.4,95.0,117,33.7  /  117,33.7  /  117
Dalmahoy - East Course,Blue 2012,M,74,75.7,100.4,133,36.2  /  122,39.5  /  144
,White 2012,M,72,73.9,98.1,131,35.6  /  121,38.3  /  140
,Yellow 2012,M,71,72.7,96.4,127,35.2  /  118,37.5  /  136
,Red,M,69,69.6,92.1,121,33.8  /  113,35.8  /  129
,White,F,80,80.1,115.3,149,38.6  /  142,41.5  /  155
,Yellow,F,79,78.7,113.1,146,38.1  /  139,40.6  /  153
,Red,F,74,75.0,107.5,138,36.5  /  132,38.5  /  143
Glencorse,White 2018,M,64,65.8,86.8,113,32.6  /  114,33.2  /  112
,Yellow 2018,M,64,64.4,84.8,110,31.8  /  110,32.6  /  110
,Red 2018,M,65,64.1,84.3,109,31.7  /  109,32.4  /  109
,White 2018,F,69,71.4,100.9,125,35.3  /  129,36.1  /  121
,Yellow 2018,F,67,69.3,97.7,121,34.0  /  123,35.3  /  118
,Red 2018,F,69,68.7,96.7,119,33.8  /  122,34.9  /  115
Kings Acre,White 2012,M,70,68.8,91.2,121,34.4  /  117,34.4  /  124
,Yellow 2012,M,70,67.7,89.7,119,34.0  /  115,33.7  /  122
,Red (Men) 2012,M,70,65.1,86.1,113,32.6  /  110,32.5  /  116
,White (Women) 2016,F,70,74.4,105.3,130,37.3  /  130,37.1  /  130
,Yellow,F,70,73.1,103.4,129,36.8  /  129,36.3  /  128
,Red,F,70,70.1,98.6,121,35.2  /  120,34.9  /  121
Melville,White 2011,M,66,62.2,80.8,101,31.1  /  101,31.1  /  101
,Yellow 2011,M,64,60.0,78.2,98,30.0  /  98,30.0  /  98
,Red 2013,F,64,61.0,83.6,96,30.5  /  96,30.5  /  96
Newbattle,White 2017,M,69,68.9,92.7,129,34.4  /  124,34.5  /  133
,Yellow 2017,M,69,68.1,91.6,127,34.0  /  122,34.1  /  131
,Red 2017,F,72,71.0,100.3,125,35.0  /  124,36.0  /  125
Whitehill House Golf Club,White,M,68,70.8,92.0,114,35.4  /  114,35.4  /  114
,Yellow,M,68,70.0,90.6,111,35.0  /  111,35.0  /  111
,Yellow (Provisional),F,74,75.8,105.2,125,37.9  /  125,37.9  /  125
