,Tee Name,Gender,Par,Course Rating (18),Bogey Rating (18),Slope Rating (18),Front (9),Back (9)
Barshaw,White 2011,M,68,67.5,87.4,107,34.1  /  109,33.4  /  105
,Yellow 2011,M,66,65.2,84.0,102,33.0  /  106,32.2  /  98
,Yellow (Provisional),F,73,73.0,100.5,117,36.5  /  117,36.5  /  116
Bonnyton,Black 2015,M,71,71.1,94.8,128,35.7  /  124,35.4  /  131
,White 2015,M,72,70.5,94.3,128,35.4  /  128,35.1  /  128
,Yellow 2015,M,72,69.8,93.4,127,35.1  /  127,34.7  /  127
,Red 2015,M,72,66.2,88.0,118,33.6  /  114,32.6  /  121
,Red,F,72,70.9,100.0,124,35.7  /  129,35.2  /  118
Cochrane Castle,White 2014,M,71,70.9,94.5,127,35.6  /  127,35.3  /  127
,Yellow 2014,M,70,69.5,92.7,125,34.9  /  125,34.6  /  125
,Red 2014,F,70,71.6,101.3,126,36.0  /  127,35.6  /  125
Elderslie,White 2012,M,70,70.3,93.0,123,34.5  /  121,35.8  /  124
,Yellow 2012,M,70,69.4,91.7,120,34.0  /  119,35.4  /  121
,White 9 hole composite,M,68,68.8,91.0,119,34.4  /  119,34.4  /  119
,Red 2012,M,70,66.8,88.0,114,32.5  /  113,34.3  /  115
,White 2014,F,74,76.4,107.5,133,37.2  /  126,39.2  /  139
,Yellow 2014,F,72,75.1,105.4,129,36.6  /  123,38.5  /  134
,Red 2014,F,72,72.0,100.7,122,34.8  /  115,37.2  /  128
Erskine,1904 White,M,71,70.7,94.5,128,34.8  /  124,35.9  /  132
,1904 Yellow,M,71,69.5,92.8,125,34.2  /  123,35.3  /  127
,Black/Yellow (Provisional),M,68,67.2,89.6,121,32.9  /  116,34.3  /  125
,1904 Red,M,69,67.1,89.3,120,32.9  /  116,34.2  /  123
,Black/Red (Provisional),M,66,64.8,86.2,115,32.1  /  113,32.7  /  117
,1904 White,F,75,76.7,109.0,137,37.6  /  133,39.1  /  141
,1904 Yellow,F,75,75.1,106.5,134,36.9  /  130,38.2  /  137
,1904 Red,F,73,72.5,102.4,127,35.4  /  122,37.1  /  131
,Black/Yellow (Provisional),F,74,72.5,102.6,128,35.4  /  123,37.1  /  132
,Black/Red (Provisional),F,72,69.7,98.3,122,34.4  /  119,35.3  /  124
Gleddoch,White 2016,M,72,71.2,95.4,130,35.3  /  127,35.9  /  133
,Yellow 2016,M,70,69.0,92.5,127,34.3  /  124,34.7  /  129
,Red 2016,F,73,73.0,104.1,132,36.3  /  132,36.7  /  131
Lochwinnoch,White,M,71,70.0,93.5,127,36.1  /  129,33.9  /  124
,Yellow,M,70,68.8,91.5,123,35.3  /  124,33.5  /  121
,Blue,M,69,67.2,89.4,119,34.9  /  122,32.3  /  116
,Red,M,69,66.2,87.9,117,34.4  /  122,31.8  /  112
,White,F,75,75.4,107.2,135,39.0  /  142,36.4  /  128
,Yellow,F,75,74.1,105.2,132,38.2  /  137,35.9  /  126
,Blue,F,73,71.9,101.9,128,37.5  /  135,34.4  /  120
,Red,F,73,70.7,100.2,125,36.9  /  133,33.8  /  117
Old Course Ranfurly,Black,M,70,70.1,92.9,123,36.1  /  128,34.0  /  117
,White,M,70,69.9,92.5,122,36.0  /  128,33.9  /  115
,Yellow,M,70,69.2,91.6,121,35.6  /  126,33.6  /  115
,Red,M,67,66.7,88.1,115,34.6  /  121,32.1  /  109
,Red,F,71,71.8,101.4,126,37.5  /  133,34.3  /  118
Paisley,White,M,71,71.8,95.6,128,36.6  /  130,35.2  /  126
,Yellow,M,71,70.7,94.0,126,36.1  /  128,34.6  /  123
,Red,M,68,67.8,90.1,120,34.7  /  124,33.1  /  116
,Red,F,74,73.3,103.7,129,37.9  /  137,35.4  /  121
Ralston,White (back),M,70,69.9,93.5,126,34.8  /  122,35.1  /  130
,White (forward),M,70,69.7,93.1,125,34.6  /  120,35.1  /  130
,Yellow,M,71,68.1,90.8,122,33.8  /  117,34.3  /  127
,Red,F,72,71.4,100.7,124,35.4  /  121,36.0  /  127
Ranfurly Castle,Black 2016,M,70,71.1,94.0,124,35.4  /  124,35.7  /  123
,White 2016,M,70,70.5,93.0,122,35.2  /  121,35.3  /  122
,Yellow 2016,M,69,69.1,91.5,121,34.5  /  117,34.6  /  124
,Red 2016,M,69,67.7,89.8,119,33.9  /  115,33.8  /  123
,Green 2016,M,74,67.0,88.1,114,33.5  /  113,33.5  /  114
,Red 2016,F,71,73.3,103.8,130,36.5  /  128,36.8  /  131
,Green 2016,F,74,72.2,102.6,129,36.0  /  128,36.2  /  130
Renfrew,White 2016,M,72,72.3,96.3,129,36.8  /  130,35.5  /  128
,Yellow 2016,M,71,70.5,94.1,127,35.8  /  130,34.7  /  124
,Red 2016,M,70,68.5,91.0,122,34.7  /  122,33.8  /  121
,Red 2016,F,74,74.0,104.8,131,37.3  /  137,36.7  /  125
