,Tee Name,Gender,Par,Course Rating (18),Bogey Rating (18),Slope Rating (18),Front (9),Back (9)
Shetland,Yellow,M,68,68.4,90.1,117,34.1  /  115,34.3  /  118
,Red,M,64,64.9,85.4,111,32.5  /  109,32.4  /  112
,Red,F,70,70.4,99.6,123,35.0  /  123,35.4  /  123
Whalsay,Yellow,M,71,70.5,92.4,118,34.8  /  111,35.7  /  125
,Red,F,71,70.3,98.5,120,34.5  /  116,35.8  /  123
,Red 9 Hole Composite,F,70,69.4,97.8,120,34.7  /  120,34.7  /  120
