,Tee Name,Gender,Par,Course Rating (18),Bogey Rating (18),Slope Rating (18),Front (9),Back (9)
Blairgowrie - Wee Course,Yellow,M,64,63.4,82.8,104,31.7  /  104,31.7  /  104
,Yellow,F,64,66.8,92.5,109,33.4  /  109,33.4  /  109
Comrie,Blue,M,70,70.4,94.4,129,35.2  /  129,35.2  /  129
,White,M,70,68.6,91.8,125,34.3  /  125,34.3  /  125
,Yellow,M,70,67.5,90.4,123,33.8  /  122,33.7  /  123
,Red,F,74,71.9,101.4,127,36.0  /  127,35.9  /  126
,Black,F,74,70.0,98.2,120,35.0  /  120,35.0  /  120
Craigie Hill,White (07),M,66,66.9,89.2,120,33.3  /  119,33.6  /  121
,Yellow (07),M,66,65.7,87.6,118,32.5  /  117,33.2  /  118
,Red,M,66,64.5,85.8,115,31.8  /  113,32.7  /  116
,Red,F,70,69.2,100.3,132,34.8  /  132,34.4  /  131
Dalmunzie,Medal (06),M,62,61.4,79.4,97,30.7  /  97,30.7  /  97
,Red,F,66,62.5,88.3,109,31.3  /  109,31.2  /  109
Dunkeld & Birnam,White,M,69,67.4,90.0,122,34.1  /  127,33.3  /  116
,Yellow,M,69,66.2,88.4,120,33.1  /  123,33.1  /  116
,Green composite,M,68,64.6,86.2,117,32.8  /  123,31.8  /  110
,Red,M,68,64.3,85.8,116,32.6  /  123,31.7  /  109
,White,F,71,72.7,104.6,135,36.8  /  138,35.9  /  132
,Yellow,F,70,71.2,102.3,132,35.7  /  134,35.5  /  130
,Red,F,70,70.1,100.5,129,35.8  /  134,34.3  /  123
,Green Composite,F,70,70.0,100.5,130,35.7  /  134,34.3  /  125
Dunning,White,M,66,64.3,84.1,107,31.9  /  108,32.4  /  105
,Red,M,66,62.9,82.4,106,31.3  /  107,31.6  /  104
,Yellow,M,66,62.4,82.0,105,31.2  /  105,31.2  /  105
,White,F,69,68.4,95.8,116,34.0  /  114,34.4  /  118
,Red,F,66,65.9,92.6,112,32.8  /  111,33.1  /  113
,Yellow,F,66,65.4,91.6,111,32.7  /  111,32.7  /  111
Gleneagles Hotel - Gleneagles King's,Blue (08),M,71,74.0,98.7,133,36.7  /  132,37.3  /  133
,White (08),M,70,72.7,97.0,131,36.2  /  130,36.5  /  131
,Yellow (08),M,70,71.1,94.8,128,35.6  /  129,35.5  /  126
,Green,M,68,69.8,92.6,123,35.0  /  124,34.8  /  122
,Red,M,67,66.8,88.5,117,33.3  /  117,33.5  /  116
,Green,F,75,73.9,104.8,131,37.3  /  132,36.6  /  130
,Red,F,71,70.6,99.2,122,35.3  /  122,35.3  /  121
Gleneagles Hotel - Gleneagles PGA Centenary,Blue,M,72,76.6,102.7,141,38.4  /  142,38.2  /  139
,White,M,72,74.5,99.5,134,37.1  /  134,37.4  /  134
,Yellow,M,72,72.2,96.6,131,35.8  /  131,36.4  /  131
,Green,M,71,70.3,94.0,127,35.0  /  127,35.3  /  127
,Red,M,68,67.4,89.6,119,33.5  /  119,33.9  /  119
,Green,F,72,75.0,106.9,135,38.1  /  137,36.9  /  133
,Red,F,72,71.7,101.0,124,36.1  /  128,35.6  /  120
Gleneagles Hotel - Gleneagles Queen's,White,M,68,69.3,91.7,121,35.9  /  130,33.4  /  111
,Yellow,M,68,68.0,89.9,118,35.3  /  127,32.7  /  109
,Red,M,67,67.1,88.7,117,35.0  /  126,32.1  /  107
,Red,F,74,72.1,103.3,132,37.5  /  138,34.6  /  126
Kenmore,White,M,68,66.0,86.0,108,33.0  /  108,33.0  /  108
,Yellow,M,68,64.4,83.6,103,32.2  /  103,32.2  /  103
,Red,F,68,65.7,92.6,114,32.8  /  114,32.9  /  114
King James VI,White,M,70,68.7,91.5,123,34.9  /  124,33.8  /  122
,White (Men) Composite 9 Hole,M,68,68.4,90.6,119,34.2  /  119,34.2  /  119
,Black,M,69,67.6,90.1,121,34.9  /  124,32.7  /  118
,Yellow,M,68,67.1,89.2,119,34.4  /  122,32.7  /  116
,Green,M,67,65.9,87.6,117,34.4  /  122,31.5  /  112
,Red,F,73,72.3,102.5,128,37.0  /  131,35.3  /  125
,Red (Women) Composite 9 Hole,F,70,71.2,100.8,126,35.6  /  126,35.6  /  126
,Red (Short),F,72,70.9,100.7,126,37.0  /  131,33.9  /  121
Kinross - The Bruce,White 2018,M,73,70.8,95.5,133,36.7  /  138,34.1  /  128
,Yellow 2018,M,72,69.1,93.0,129,36.0  /  136,33.1  /  122
,Red (Men) 2018,M,70,66.3,89.1,123,34.6  /  131,31.7  /  114
,Red (Women) 2018,F,73,72.1,102.9,131,38.1  /  137,34.0  /  125
Kinross - The Montgomery,White 2019,M,72,72.4,97.8,137,35.8  /  136,36.6  /  138
,Yellow 2019,M,71,69.9,94.4,132,34.3  /  132,35.6  /  131
,Red 2019,M,68,67.9,91.5,127,33.4  /  125,34.5  /  129
,Red 2013,F,74,73.0,103.4,129,35.8  /  128,37.2  /  130
Milnathort,White,M,71,69.3,91.9,122,34.5  /  122,34.8  /  122
,Yellow,M,69,68.1,90.3,119,34.0  /  119,34.1  /  119
,Red,M,68,67.0,88.9,118,33.3  /  117,33.7  /  118
,White,F,74,74.8,106.6,135,37.2  /  134,37.6  /  136
,Yellow,F,74,73.4,104.5,132,36.5  /  131,36.9  /  132
,Red,F,73,71.8,101.8,128,35.6  /  126,36.2  /  129
Murrayshall,White 2018,M,73,70.6,94.0,126,35.8  /  132,34.8  /  119
,Yellow 2018,M,72,69.5,92.3,123,35.2  /  129,34.3  /  116
,Red 2018,F,71,70.1,98.2,119,35.7  /  118,34.4  /  120
Murrayshall - Lynedoch,White 2018,M,70,68.2,91.0,123,34.2  /  124,34.0  /  122
,Yellow 2018 Composite,M,68,65.8,87.6,117,33.0  /  117,32.8  /  117
,Red 2018 Composite,F,68,68.1,95.2,115,34.1  /  114,34.0  /  116
Muthill,White,M,66,63.4,83.5,109,31.7  /  108,31.7  /  109
,Yellow,M,65,62.4,82.1,106,31.2  /  107,31.2  /  105
,Red 2015,F,66,65.7,92.2,113,32.6  /  111,33.1  /  114
Perth - North Inch,White 2021,M,68,66.2,87.4,115,32.2  /  107,34.0  /  122
,Yellow 2021,M,68,64.9,85.7,112,31.6  /  105,33.3  /  118
,Red 2021,M,67,64.0,84.2,109,31.4  /  102,32.6  /  115
,Blue 2021,M,63,58.5,75.5,91,29.0  /  87,29.5  /  95
,Red 2021 Composite,F,72,72.4,102.0,126,36.2  /  126,36.2  /  126
,White 2021,F,71,71.3,100.4,124,34.4  /  117,36.9  /  130
,Yellow 2021,F,70,69.7,98.0,121,33.8  /  114,35.9  /  127
,Red 2021,F,69,68.7,96.4,118,33.4  /  112,35.3  /  123
,Blue 2021,F,63,60.0,82.3,95,29.6  /  92,30.4  /  98
Pitlochry,White 2012,M,69,68.2,90.3,119,34.8  /  112,33.4  /  126
,Yellow 2012,M,69,67.0,88.5,116,34.2  /  108,32.8  /  124
,Red (Men) 2012,M,69,65.6,86.6,113,33.3  /  104,32.3  /  122
,Red,F,72,70.2,100.1,127,35.5  /  130,34.7  /  124
St Fillans,White,M,72,69.4,89.6,109,34.7  /  109,34.7  /  109
,Yellow,M,68,66.2,85.8,105,33.1  /  105,33.1  /  105
,Red,F,74,70.6,98.0,116,35.3  /  116,35.3  /  116
Strathmore Rannaleroch,Blue,M,72,72.1,95.4,126,36.4  /  123,35.7  /  128
,White,M,72,71.4,94.5,125,35.9  /  122,35.5  /  127
,Yellow,M,70,69.0,90.9,119,34.6  /  116,34.4  /  121
,Red (Men),M,68,67.4,88.7,115,33.8  /  111,33.6  /  118
,Yellow,F,74,74.2,104.6,129,37.2  /  132,37.0  /  126
,Red,F,73,72.7,102.6,127,36.4  /  130,36.3  /  124
Strathtay,White 2010,M,63,61.0,78.8,96,30.5  /  97,30.5  /  95
,Yellow 2010,M,63,59.9,77.5,95,29.9  /  95,30.0  /  95
,Red,F,63,61.1,85.4,103,30.1  /  96,31.0  /  110
