,Tee Name,Gender,Par,Course Rating (18),Bogey Rating (18),Slope Rating (18),Front (9),Back (9)
,Yellow 2013,M,70,66.5,87.0,111,33.2  /  107,33.3  /  114
,Red (Men) 2013,M,70,64.8,84.8,108,32.3  /  103,32.5  /  112
,White (Women) 2013,F,72,73.3,103.8,129,36.4  /  126,36.9  /  132
,Yellow (Women) 2013,F,72,72.0,102.0,128,35.7  /  124,36.3  /  131
,Red 2013,F,72,70.4,99.4,123,34.8  /  120,35.6  /  126
Duddingston,White (Men),M,72,71.3,95.6,131,35.9  /  130,35.4  /  131
,Yellow (Men),M,72,70.1,93.9,128,35.2  /  127,34.9  /  129
,Red (Men),M,69,67.8,90.8,124,34.3  /  124,33.5  /  124
,Blue (Men),M,66,61.7,80.9,104,31.1  /  100,30.6  /  107
,White (Women),F,76,77.6,110.2,138,39.2  /  139,38.4  /  137
,Yellow (Women),F,74,76.1,108.5,137,38.3  /  137,37.8  /  137
,Red (Women),F,72,73.3,103.7,129,37.2  /  130,36.1  /  128
,Blue (Women),F,65,65.5,92.0,112,32.9  /  111,32.6  /  113
Dundas Park - Dundas Parks,White 2014,M,70,70.0,91.0,114,35.0  /  113,35.0  /  114
,Yellow 2014,M,70,68.8,89.2,111,34.4  /  110,34.4  /  111
,Red 2014,F,72,71.6,99.8,119,35.8  /  119,35.8  /  119
Gogarburn,White 2019,M,66,64.4,85.0,111,32.2  /  111,32.2  /  111
,Red 2019,F,66,68.0,96.6,121,34.0  /  121,34.0  /  121
Kingsknowe,White 2016,M,69,68.9,90.2,115,34.8  /  118,34.1  /  111
,Yellow 2016,M,68,68.0,88.9,113,34.4  /  116,33.6  /  109
,Red 2016,M,68,66.2,86.4,109,33.5  /  113,32.7  /  104
,White,F,75,74.3,105.1,131,37.7  /  135,36.6  /  126
,Yellow,F,75,73.1,103.3,128,37.1  /  133,36.0  /  123
,Red 2016,F,73,70.7,99.8,124,36.0  /  128,34.7  /  119
Liberton,White 2015,M,67,66.4,88.6,121,33.9  /  127,32.5  /  114
,Blue 2015,M,67,64.9,86.5,118,33.3  /  124,31.6  /  111
,Yellow 2015,M,59,58.9,77.3,98,30.0  /  103,28.9  /  93
,Red 2015,F,68,68.3,95.6,116,35.3  /  119,33.0  /  113
,Yellow (Women) 2015,F,61,60.4,84.2,101,31.0  /  103,29.4  /  99
Lochend Craigentinny,White,M,67,65.6,86.1,111,32.7  /  113,32.9  /  108
,Red,M,67,64.3,84.4,108,31.9  /  111,32.4  /  105
,Yellow,M,67,64.0,84.0,108,31.7  /  110,32.3  /  105
,White,F,70,71.2,99.7,121,35.5  /  124,35.7  /  118
,Red.,F,70,69.5,97.3,118,34.5  /  120,35.0  /  115
,Yellow,F,70,69.3,96.9,117,34.3  /  120,35.0  /  114
Merchants of Edinburgh,White 2017,M,65,64.0,83.0,102,32.9  /  101,31.1  /  103
,Red 2017,F,68,66.5,92.1,109,34.5  /  114,32.0  /  103
Mortonhall,Blue,M,72,71.9,95.7,128,36.2  /  130,35.7  /  126
,White,M,72,70.7,94.0,125,35.5  /  126,35.2  /  124
,Green,M,69,68.0,90.2,120,34.2  /  122,33.8  /  117
,Blue,F,74,77.9,111.1,141,39.1  /  141,38.8  /  141
,White,F,74,76.5,109.0,138,38.4  /  137,38.1  /  138
,Green,F,73,72.9,103.6,130,36.6  /  130,36.3  /  130
Murrayfield,White 9 Hole Composite,M,70,69.2,91.0,117,34.6  /  117,34.6  /  117
,White 2015,M,70,68.5,90.8,120,33.7  /  110,34.8  /  130
,Yellow 9 Hole Composite,M,68,68.0,89.2,114,34.0  /  114,34.0  /  114
,Yellow 2015,M,69,67.4,89.3,118,33.2  /  110,34.2  /  126
,Blue 9 Hole Composite,M,64,60.2,78.6,99,30.1  /  99,30.1  /  99
,Blue (Men) 2015,M,63,60.0,78.1,98,29.8  /  94,30.2  /  101
,Red 9 Hole Composite,F,74,72.2,103.4,132,36.1  /  132,36.1  /  132
,Red 2015,F,73,71.7,101.5,127,35.4  /  130,36.3  /  123
,Blue 9 Hole Composite,F,64,61.2,84.6,100,30.6  /  100,30.6  /  100
,Blue (Women) 2015,F,65,61.1,84.4,99,30.2  /  98,30.9  /  99
Portobello,White,M,64,64.8,86.0,114,32.4  /  114,32.4  /  114
,Yellow,M,64,62.0,82.0,108,31.0  /  108,31.0  /  108
,Red,M,64,62.0,82.2,108,31.0  /  108,31.0  /  108
,White (Provisional),F,64,68.8,96.2,116,34.4  /  116,34.4  /  116
,Yellow (Provisional),F,64,65.0,91.2,111,32.5  /  111,32.5  /  111
,Red (Provisional),F,64,64.8,91.0,111,32.4  /  111,32.4  /  111
Prestonfield,White,M,70,70.4,93.4,123,34.7  /  124,35.7  /  122
,Yellow,M,69,68.4,90.7,120,34.1  /  124,34.3  /  116
,Red,F,71,71.9,101.5,126,35.7  /  126,36.2  /  126
,Red composite 9,F,70,70.6,99.6,123,35.3  /  123,35.3  /  123
Ratho Park,White,M,69,68.6,90.6,118,34.6  /  120,34.0  /  116
,Red,M,69,67.0,88.5,115,33.8  /  116,33.2  /  114
,Yellow,M,69,66.1,87.2,113,33.0  /  113,33.1  /  113
,White,F,72,74.1,102.3,119,37.5  /  124,36.6  /  114
,Red,F,72,71.8,98.8,114,36.2  /  118,35.6  /  110
,Yellow,F,72,70.9,97.6,113,35.4  /  117,35.5  /  109
Ravelston,White,M,66,65.6,86.8,114,32.8  /  114,32.8  /  114
,Yellow,M,66,64.0,84.8,112,32.0  /  112,32.0  /  112
,Red,F,70,68.8,96.2,116,34.4  /  116,34.4  /  116
,Yellow,F,70,68.2,95.4,115,34.1  /  115,34.1  /  115
Royal Burgess,Red (Men) 2012,M,71,71.3,93.6,120,35.8  /  122,35.5  /  118
,White 2012,M,70,69.5,91.3,117,34.8  /  118,34.7  /  116
,Yellow 2012,M,68,67.4,88.4,113,33.8  /  114,33.6  /  112
,Yellow (Provisional),F,72,72.6,101.4,122,36.4  /  121,36.2  /  123
Silverknowes,White,M,71,70.0,91.9,118,34.1  /  114,35.9  /  122
,Yellow,M,71,68.8,90.3,116,33.8  /  112,35.0  /  119
,Red,M,71,68.1,89.4,115,33.4  /  111,34.7  /  118
,White,F,75,75.9,106.6,131,37.0  /  124,38.9  /  137
,Yellow,F,74,74.4,104.5,128,36.4  /  122,38.0  /  133
,Red,F,74,73.7,103.5,126,36.1  /  120,37.6  /  132
Swanston,White 2019,M,69,68.3,89.6,115,33.6  /  118,34.7  /  111
,Yellow 2019,M,67,66.8,87.7,113,32.7  /  116,34.1  /  109
,Red 2019,F,72,71.0,98.1,115,34.6  /  114,36.4  /  116
Turnhouse,White,M,68,69.7,91.7,119,35.3  /  121,34.4  /  116
,Yellow,M,68,69.2,90.9,117,35.1  /  118,34.1  /  115
,Red,M,66,67.7,88.8,114,34.4  /  115,33.3  /  112
,Winter Tees (10th),M,67,66.8,87.9,114,33.9  /  115,32.9  /  112
,Winter Tees (1st),M,67,66.8,87.9,114,32.9  /  112,33.9  /  115
,White,F,76,75.3,105.6,129,38.5  /  131,36.8  /  126
,Yellow,F,76,74.4,104.4,128,38.0  /  130,36.4  /  125
,Red,F,73,72.5,101.5,124,37.1  /  126,35.4  /  121
,Winter Tees (1st),F,72,71.7,100.2,121,36.7  /  124,35.0  /  118
,Winter Tees (10th),F,72,71.7,100.2,121,35.0  /  118,36.7  /  124
