,Tee Name,Gender,Par,Course Rating (18),Bogey Rating (18),Slope Rating (18),Front (9),Back (9)
Caldwell,White 2014,M,71,70.7,94.7,129,34.8  /  127,35.9  /  131
,Yellow 2014,M,70,68.2,90.9,123,33.6  /  120,34.6  /  126
,Red,F,71,71.8,101.6,126,35.4  /  121,36.4  /  131
Earl of Mar - Mar Hall,White 2018,M,70,71.9,96.4,132,36.0  /  135,35.9  /  129
,Yellow 2018,M,70,70.8,94.8,129,35.5  /  131,35.3  /  127
,Red 2018,F,71,72.5,102.3,127,36.7  /  129,35.8  /  124
East Renfrewshire,White (Men) 2016,M,70,69.9,92.4,122,34.9  /  120,35.0  /  123
,White (Men) 9 Hole Composite,M,70,69.8,92.4,122,34.9  /  122,34.9  /  122
,Yellow (Men) 2016,M,69,68.8,90.9,119,34.4  /  117,34.4  /  121
,Red (Men) 2016,M,68,65.2,86.0,112,32.7  /  111,32.5  /  113
,Blue (Men) 2016,M,65,62.4,82.2,106,30.9  /  102,31.5  /  110
,White (Women) 2016,F,73,76.0,107.3,133,37.9  /  131,38.1  /  134
,Yellow (Women) 2016,F,72,74.7,105.4,131,37.3  /  130,37.4  /  131
,Red (Women) 9 hole composite,F,70,70.6,98.6,119,35.3  /  119,35.3  /  119
,Red (Women) 2016,F,71,70.4,98.9,121,35.2  /  120,35.2  /  121
,Blue (Women) 2016,F,67,66.5,93.0,113,32.5  /  109,34.0  /  116
Fereneze,White 2015,M,71,68.9,92.0,125,34.2  /  127,34.7  /  122
,Yellow 2015,M,71,67.7,90.5,123,33.5  /  125,34.2  /  121
,Red 2015,M,70,66.0,88.0,118,32.4  /  119,33.6  /  117
,Red 2015,F,72,71.1,101.1,128,35.0  /  125,36.1  /  130
Mearns Castle Golf Academy,White 2018,M,66,64.6,84.2,105,32.3  /  105,32.3  /  105
,Yellow 2018,M,66,63.6,83.0,104,31.8  /  104,31.8  /  104
,Red 2018,F,66,67.2,92.6,108,33.6  /  108,33.6  /  108
Rouken Glen Golf Centre,White 2017,M,65,62.6,82.9,109,31.4  /  105,31.2  /  113
,Yellow 2017,M,65,61.6,81.3,106,31.0  /  104,30.6  /  108
,Yellow (Provisional),F,65,65.8,91.1,108,33.1  /  108,32.7  /  107
Whitecraigs,White,M,70,69.4,92.2,123,34.0  /  115,35.4  /  130
,Black,M,69,68.9,91.6,122,33.9  /  115,35.0  /  129
,Yellow,M,70,68.2,90.8,122,33.5  /  114,34.7  /  129
,Purple,M,70,68.0,90.4,121,33.4  /  114,34.6  /  127
,Red,M,68,66.4,88.0,117,32.8  /  111,33.6  /  122
,Blue,M,70,65.0,86.1,114,31.8  /  107,33.2  /  121
,White,F,73,75.2,106.0,131,36.6  /  126,38.6  /  135
,Black,F,73,74.8,105.4,130,36.6  /  126,38.2  /  133
,Yellow,F,73,73.7,103.8,128,36.0  /  124,37.7  /  131
,purple,F,73,73.4,103.3,127,36.0  /  123,37.4  /  130
,Red,F,72,71.7,100.8,124,35.2  /  121,36.5  /  126
,Blue,F,71,69.8,98.0,120,33.9  /  115,35.9  /  124
Williamwood,White 2017,M,69,69.5,92.4,123,33.8  /  119,35.7  /  127
,Yellow 2017,M,68,68.3,90.8,121,33.4  /  117,34.9  /  125
,Blue 2017,M,68,67.4,89.5,119,32.9  /  115,34.5  /  123
,Red 2017,M,67,65.9,87.9,118,32.2  /  118,33.7  /  118
,Blue 2017,F,72,72.7,102.9,128,35.6  /  123,37.1  /  133
,Red 2017,F,72,71.8,101.4,126,35.2  /  120,36.6  /  131
