,Tee Name,Gender,Par,Course Rating (18),Bogey Rating (18),Slope Rating (18),Front (9),Back (9)
Ardeer,Red,F,71,71.0,99.9,123,35.9  /  126,35.1  /  120
Ardeer - Ardeer.,White 2013,M,72,71.5,96.9,137,35.3  /  138,36.2  /  136
,Yellow 2013,M,71,68.2,92.1,129,34.1  /  132,34.1  /  125
Auchenharvie,White 2019,M,66,64.6,83.4,101,32.5  /  104,32.1  /  98
,Yellow 2019,M,66,63.5,81.9,99,31.8  /  101,31.7  /  97
,Red (Provisional),F,70,68.4,93.8,108,34.2  /  108,34.2  /  108
Beith,White.,M,68,66.5,88.1,116,33.2  /  116,33.3  /  116
,Red,M,66,63.8,84.7,113,31.7  /  111,32.1  /  114
,White,F,69,71.6,103.0,133,35.8  /  133,35.8  /  133
,Red.,F,70,68.6,98.6,128,33.9  /  126,34.7  /  129
Brodick,White 2017,M,65,63.4,83.5,109,31.7  /  107,31.7  /  110
,Yellow 2017,M,64,63.2,83.4,109,31.6  /  105,31.6  /  112
,Red 2017,F,67,66.6,93.8,116,33.7  /  117,32.9  /  114
Irvine Ravenspark - Ravenspark,White 2013,M,71,71.1,94.3,124,35.0  /  125,36.1  /  123
,Yellow 2013,M,70,68.5,90.6,119,33.9  /  119,34.6  /  118
,Red,F,71,71.3,100.2,123,35.5  /  116,35.8  /  129
Kilbirnie Place,White 2018,M,69,67.0,87.9,113,33.1  /  117,33.9  /  108
,Yellow 2018,M,69,66.2,87.0,112,32.6  /  116,33.6  /  108
,Red,F,69,68.6,97.3,122,33.7  /  113,34.9  /  130
Lamlash,White,M,64,63.9,84.1,109,32.8  /  117,31.1  /  100
,Yellow,M,59,61.1,80.7,106,31.1  /  114,30.0  /  97
,Red,F,65,63.6,87.3,100,32.4  /  103,31.2  /  98
Largs,White 9 Hole Composite,M,68,70.8,95.4,132,35.4  /  132,35.4  /  132
,White,M,70,70.5,94.8,131,34.0  /  125,36.5  /  137
,Yellow 9 Hole Composite,M,68,69.0,93.4,131,34.5  /  131,34.5  /  131
,Yellow,M,68,68.7,92.6,128,33.1  /  125,35.6  /  131
,Ladies 9 Hole Red Composite,F,70,73.2,102.7,126,36.6  /  126,36.6  /  125
,Red,F,73,72.8,103.3,130,35.1  /  125,37.7  /  134
Machrie Bay,White 2017,M,64,62.8,82.2,104,31.4  /  104,31.4  /  104
,Yellow,M,66,61.4,80.0,100,30.7  /  100,30.7  /  100
,Red 2017,F,66,65.8,91.2,108,32.9  /  108,32.9  /  108
Millport,White 2019,M,68,69.1,91.3,120,33.5  /  116,35.6  /  123
,Yellow 2019,M,68,66.9,88.5,116,32.6  /  113,34.3  /  119
,Red Composite 9 Hole,F,74,71.2,100.6,124,35.6  /  124,35.6  /  124
,Red 2019,F,72,71.1,100.0,123,35.0  /  120,36.1  /  125
Shiskine,White 2017,M,65,63.3,81.6,99,32.0  /  102,31.3  /  95
,Yellow 2017,M,65,62.0,79.9,97,31.3  /  100,30.7  /  93
,Red 2017,F,67,66.8,92.0,107,33.9  /  113,32.9  /  101
,Yellow 2017,F,66,66.2,91.2,106,33.6  /  113,32.6  /  99
Skelmorlie,White 9 Hole Composite,M,68,66.4,87.4,113,33.2  /  113,33.2  /  113
,White 2010,M,65,65.0,85.7,112,32.5  /  114,32.5  /  109
,Yellow 2010,M,64,63.8,83.9,109,31.9  /  110,31.9  /  107
,Red 2010,M,64,63.5,83.4,107,31.8  /  111,31.7  /  103
,Red 9 Hole Composite,F,72,70.6,98.6,119,35.3  /  119,35.3  /  119
,White 2016,F,68,69.5,97.0,117,34.4  /  114,35.1  /  120
,Yellow 2016,F,68,67.8,94.7,114,33.6  /  111,34.2  /  117
,Red 2016,F,68,67.5,94.1,113,33.5  /  111,34.0  /  114
The Irvine Golf Club - Irvine,Scottish Girls Open Course,F,72,74.8,105.9,132,37.2  /  131,37.6  /  132
,Red,F,72,74.0,104.9,131,36.6  /  129,37.4  /  133
The Irvine Golf Club - Irvine.,Blue,M,71,73.0,97.2,131,36.7  /  128,36.3  /  133
,White,M,71,72.2,96.1,130,36.3  /  126,35.9  /  133
,Yellow,M,70,70.9,94.4,127,35.4  /  124,35.5  /  129
,Red,M,69,68.7,91.2,121,34.2  /  118,34.5  /  124
West Kilbride,Arran,M,71,71.3,94.3,124,35.6  /  130,35.7  /  117
,Ardneil,M,71,69.7,91.9,120,35.0  /  124,34.7  /  115
,Ardneil,F,76,76.0,108.5,138,38.3  /  140,37.7  /  136
,Seamill,F,74,73.9,105.4,134,36.9  /  135,37.0  /  132
Western Gailes,Blue 2013,M,71,75.3,102.1,144,37.2  /  146,38.1  /  142
,White 2013,M,71,73.6,99.8,141,36.4  /  142,37.2  /  140
,Yellow 2013,M,71,71.1,96.4,136,35.3  /  137,35.8  /  135
,Green 2013,M,71,68.1,92.4,130,34.2  /  134,33.9  /  126
,Green (Provisional),F,72,73.3,104.3,132,37.3  /  135,36.0  /  128
Whiting Bay,White 2013,M,63,62.5,80.7,99,31.1  /  95,31.4  /  102
,Yellow 2013,M,63,61.4,79.3,97,30.7  /  93,30.7  /  100
,Red,F,64,63.7,86.9,98,31.3  /  92,32.5  /  104
