,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,4,3,5,4,3N,4,5D,4,36
1,Black,383,473,234,464,428,277,337,530,317,3443
2,Blue,383,437,198,464,420,190,310,479,317,3198
3,White,354,407,176,445,400,154,289,460,316,3001
4,Gold,312,347,141,423,315,118,274,445,295,2670
5,Red,277,260,118,368,288,116,218,368,227,2240
6,Hdcp,11,1,9,7,5,17,13,3,15,­
