,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,4,5,3N,4,3,4,5D,4,36
1,Back,380,409,501,160,372,193,374,554,358,3301
2,Regular,359,379,475,142,349,173,347,532,340,3096
3,Front,324,346,428,126,314,154,316,477,308,2793
4,Ladies,309,319,397,110,290,137,291,445,283,2581
5,Hdcp,15,9,3,13,1,7,11,5,17,­
