,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,5,3,4,4,4,3N,4,5D,36
1,Back,433,542,163,365,376,385,158,421,521,3364
2,Regular,410,521,154,346,363,371,146,401,490,3202
3,Ladies,317,448,122,226,312,216,122,313,423,2499
4,Hdcp,1,5,17,3,11,7,13,15,9,­
