,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,4,5,4D,3N,4,4,3N,5D,36
1,Blue,429,381,544,352,168,355,368,148,515,3260
2,White,398,381,533,352,154,336,350,132,515,3151
3,Gold,362,358,448,306,140,308,350,117,476,2865
4,Red,304,296,448,220,140,216,340,117,400,2481
5,Hdcp,9,15,3,7,13,1,5,17,11,­
