,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,4,3,5,3,4,4,4,5,36
1,Champion,398,415,200,538,166,400,460,368,565,3510
2,Back,382,415,186,538,166,388,460,368,565,3468
3,Reg.,332,375,153,498,144,352,378,327,522,3081
4,Ladies,289,301,107,395,113,287,357,287,459,2595
5,Hdcp,9,3,15,1,7,13,5,17,11,­
