,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,5,4D,4,3,4,4,5,3N,4,36
1,Back,451,392,350,185,396,310,501,199,355,3139
2,Regular,441,335,332,167,371,303,482,169,312,2912
3,Ladys,381,285,293,145,319,292,423,91,189,2418
4,Hdcp,3,9,15,7,1,13,5,17,11,­
