,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,4D,4,5,3N,4,4,3N,5D,36
1,Champion,390,384,368,585,212,344,390,195,531,3399
2,Regular,375,367,349,550,195,329,376,176,496,3213
3,Ladys,310,304,233,465,132,312,329,155,410,2650
4,Hdcp,10,4,16,2,14,8,12,18,6,­
