,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,3,4,5,4,3N,5D,4,4,36
1,Back,394,168,293,498,441,188,571,347,420,3320
2,REGULAR,379,154,281,471,405,160,521,328,394,3093
3,Hdcp,11,15,17,7,3,9,5,13,1,­
