,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,5D,3N,4,4,4,4,3,5,36
1,Back,380,472,156,398,407,401,363,192,493,3262
2,Reg.,364,446,146,375,384,374,306,174,468,3037
3,Hdcp,9,3,15,13,1,7,5,17,11,­
