,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,5,4,3N,4,4,4,3,5D,4,36
1,Black,583,362,165,415,365,381,214,518,317,3320
2,Blue,564,347,134,380,341,368,202,502,315,3153
3,Red,539,250,92,310,307,315,163,455,298,2729
4,White,557,340,116,339,324,347,190,493,310,3016
5,Hdcp,3,9,15,1,13,7,11,5,17,­
