,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,5,4,4,3,4,5,4,3,4,36
1,ゴールド,525,443,421,191,399,575,422,174,415,3565
2,ブラック,500,421,391,164,373,536,392,143,392,3312
3,ブルー,464,403,371,164,357,516,361,143,364,3143
4,ホワイト,464,362,318,144,357,489,361,111,338,2944
5,Hdcp,9,3,15,13,7,1,11,17,5,­
