,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,4,5D,4,3N,4,3,4,5,36
1,Back,382,344,493,424,162,332,205,348,476,3166
2,REG,353,329,478,397,150,296,160,326,467,2956
3,GOLD,319,280,446,373,112,274,136,290,430,2660
4,RED,277,245,413,333,90,236,106,242,399,2341
5,Hdcp,11,3,7,1,15,17,5,13,9,­
