,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,5,4,3,4,4,4,4,3N,5D,36
1,BLACK,607,399,184,446,346,355,367,219,542,3465
2,BLUE,580,347,156,443,335,336,350,205,517,3269
3,WHITE,554,326,156,410,315,326,340,177,490,3094
4,GOLD,515,290,132,372,301,278,320,151,452,2811
5,RED,436,290,132,312,236,278,300,117,452,2553
6,Hdcp,5,15,13,1,9,3,17,7,11,­
