,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,4,3,4,4,5D,4,3N,5,36
1,Blue,389,390,168,384,358,557,381,180,511,3318
2,White,370,367,149,360,341,526,366,150,500,3129
3,Red,319,293,130,305,274,465,222,103,422,2533
4,Hdcp,15,9,3,1,13,7,11,17,5,­
