,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,3,5,4,3N,4,4,5D,4,36
1,Champ,417,182,535,342,215,413,433,531,371,3439
2,Back,386,167,503,313,190,394,402,500,350,3205
3,Reg,366,147,477,293,159,353,379,471,321,2966
4,Lady's,308,132,447,283,135,324,351,448,301,2729
5,Hdcp,9,15,3,13,7,1,5,11,17,­
