,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,5,4,4,3N,5D,4,3,4,36
1,Champion,384,494,388,397,171,535,418,211,408,3406
2,Back,357,470,355,373,143,515,392,177,397,3179
3,Reg.,332,444,352,347,122,497,368,148,361,2971
4,Ladies,278,421,321,321,100,404,329,138,336,2648
5,Hdcp,15,9,3,7,17,1,5,13,11,­
