,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,5,3,4,3N,5,4,4D,4,36
1,Black,402,550,202,448,170,551,383,416,438,3560
2,Blue,390,522,173,405,170,530,360,383,412,3345
3,White,376,505,173,370,140,513,338,355,375,3145
4,Gold,346,490,141,326,140,444,319,355,330,2891
5,Red,346,445,123,326,112,444,297,287,282,2662
6,Hdcp,9,3,13,1,17,7,15,11,5,­
