,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,5,3,4,4D,4,5,4,3N,4,36
1,BLUE,470,127,306,384,399,579,341,165,391,3162
2,WHITE,446,102,285,366,384,566,326,149,368,2992
3,RED,383,102,285,302,295,419,306,109,339,2540
4,Hdcp,9,15,3,13,7,1,11,17,5,­
