,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,5D,4,3,4,4,5,3N,4,36
1,Back,420,540,342,172,434,337,524,130,395,3294
2,Reg.,391,519,330,156,420,319,505,117,382,3139
3,Hdcp,9,3,15,13,1,7,5,17,11,­
