,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,5,4,3N,4,4,4D,5,3N,4,36
1,BLACK,524,364,206,362,333,350,602,208,406,3355
2,Blue,524,364,196,348,333,350,570,184,398,3267
3,White,493,342,173,307,319,325,542,157,363,3021
4,Red,437,280,124,252,277,252,415,145,308,2490
5,Hdcp,11,15,3,9,13,17,1,7,5,­
