,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,4,4,3,5,5D,4,4,3N,36
1,Back,395,330,368,200,596,489,362,378,200,3318
2,Regular,374,308,358,177,573,472,346,368,181,3157
3,Hdcp,3,15,9,7,1,13,17,5,11,­
