,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,5,4,4,3,4,3N,5,4,4D,36
1,CHAMPION,589,371,469,213,419,207,557,456,429,3710
2,BLACK,573,371,469,190,401,176,532,396,429,3537
3,BLUE,542,349,396,154,385,148,512,374,411,3271
4,RED,423,316,306,125,286,123,401,328,358,2666
5,WHUTE,486,316,355,125,359,123,476,354,376,2970
6,Hdcp,9,15,3,13,1,7,5,11,17,­
