,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,5,4,3,5,4D,4,4,3N,4,36
1,Blue,583,438,206,591,407,365,444,181,385,3600
2,White,543,425,168,559,367,359,405,149,354,3329
3,Gold,543,349,168,514,367,359,370,149,354,3173
4,Red,438,267,113,462,366,332,326,129,234,2667
5,Hdcp,9,3,15,7,1,13,5,11,17,­
