,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,5,3,4,5,4,3N,4,4,36
1,CHAMP,360,518,202,348,538,420,186,420,371,3363
2,RGL,346,499,186,330,515,386,165,410,353,3190
3,FRONT,327,461,159,318,504,373,145,410,321,3018
4,LADYS,313,435,136,318,427,373,129,308,263,2702
5,Hdcp,15,13,5,11,9,1,17,7,3,­
