,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,4,5,4,3N,5D,4,3N,4D,36
1,バック,400,338,526,365,209,550,360,196,389,3333
2,レギュラー,370,319,453,352,191,500,346,181,365,3077
3,レディース,352,286,412,307,145,461,298,154,325,2740
4,Hdcp,3,15,9,7,13,1,11,17,5,­
