,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,5,4,4,4,3,5D,3N,5,37
1,Back,351,544,358,466,359,170,562,151,529,3490
2,REGULAR,336,524,341,436,343,152,547,131,512,3322
3,LADIES,336,484,341,390,285,152,449,131,443,3011
4,Hdcp,17,7,5,1,9,13,3,15,11,­
