,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,4,3,4,5,3N,4,4,5D,36
1,GOLD,404,374,218,354,620,168,375,399,587,3499
2,WHITE,381,345,171,335,553,144,331,350,556,3166
3,RED,309,324,134,313,415,122,305,331,434,2687
4,Hdcp,9,15,3,7,1,13,17,5,11,­
