,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,3N,5D,4,3N,5,4,4,4,36
1,Back,375,203,500,384,178,430,365,360,338,3133
2,Regular,368,191,487,374,161,413,341,344,328,3007
3,Front,341,178,467,366,148,400,329,330,308,2867
4,Gold,332,161,457,352,148,400,329,330,296,2805
5,Ladies1,314,127,423,334,134,390,315,318,291,2646
6,Ladies2,314,127,347,291,134,324,268,318,291,2414
7,Hdcp,3,5,7,1,11,15,9,13,17,­
