,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,5D,3N,4,4,5D,4,4,3N,4,36
1,Back,511,203,421,371,599,403,376,156,363,3403
2,REGULAR,498,174,401,355,582,382,336,143,348,3219
3,LADIES,471,93,371,334,526,335,268,143,319,2860
4,Hdcp,13,7,3,15,1,5,9,11,17,­
