,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,4,5,3N,4,5D,3,4,4,36
1,Back,423,402,567,182,422,508,186,352,398,3440
2,Reg,397,368,545,180,407,499,169,333,382,3280
3,Ladies,305,329,473,117,356,454,134,315,328,2811
4,Hdcp,5,9,3,11,1,13,17,15,7,­
