,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,4,3N,4,5D,4,5,4,3,36
1,Back,355,372,180,339,498,388,475,379,260,3246
2,REGULAR,323,334,152,328,470,379,448,332,238,3004
3,FRONT,323,306,135,297,443,354,416,291,212,2777
4,LADIES,290,306,120,295,443,339,416,291,146,2646
5,Hdcp,9,3,11,5,7,17,13,15,1,­
