,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,5,4,3,4,3N,5D,4,4,4,36
1,Back,480,456,195,420,152,525,378,359,422,3387
2,Regular,476,421,186,399,130,500,363,343,395,3213
3,Front1,462,402,168,374,109,458,346,330,380,3029
4,Front2,444,374,143,352,109,438,329,315,374,2878
5,Ladies,444,374,125,299,109,418,329,286,367,2751
6,Hdcp,9,3,15,1,7,13,11,17,5,­
