,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,4,3,5,4,4D,4,3N,5,36
1,Back,397,417,187,507,429,400,398,199,591,3525
2,Reg.,372,389,167,458,408,375,376,173,533,3251
3,Hdcp,9,1,15,13,11,7,3,17,5,­
