,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,5,3N,4,4,4,4,3,5D,36
1,Blue,405,545,177,378,383,359,412,172,531,3362
2,White,360,506,150,337,367,321,390,137,477,3045
3,Red,300,445,100,320,274,302,297,111,416,2565
4,Hdcp,11,5,15,9,3,13,1,17,7,­
