,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,3N,4,4D,3N,4,5,4,5,36
1,Black,391,148,420,425,198,432,494,360,557,3425
2,Blue,361,124,377,383,154,407,477,339,545,3167
3,White,361,124,398,405,179,423,477,339,545,3251
4,Red,316,103,357,360,133,388,416,222,465,2760
5,Hdcp,9,15,3,7,13,1,5,17,11,­
