,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,3,5,4D,3N,5,4,4,4,36
1,Black,376,184,568,439,177,503,423,325,367,3362
2,Blue,357,184,556,416,162,488,399,298,344,3204
3,White,336,172,545,389,142,471,381,275,324,3035
4,Green,310,129,372,360,102,437,331,201,300,2542
5,Red,310,129,372,360,102,437,331,201,300,2542
6,Hdcp,13,11,3,1,17,7,5,9,15,­
