,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,3N,4,5D,4,5D,3N,4,4,36
1,Back,365,155,340,567,390,493,152,409,342,3213
2,Regular,345,135,319,540,355,477,127,374,331,3003
3,Ladies,312,123,294,500,338,427,95,339,319,2747
4,Champ,377,172,360,595,418,514,165,437,367,3405
5,Hdcp,17,11,5,7,1,13,15,3,9,­
