,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,3,4,3N,5,4,5,4,4,4D,36
1,ブルー,152,363,162,505,405,545,399,351,362,3244
2,ホワイト,132,350,148,485,379,516,374,331,330,3045
3,レッド,105,280,125,393,330,428,308,239,272,2480
4,Hdcp,17,5,13,1,9,3,11,15,7,­
