,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,5,4,3N,4,5D,4,3N,4D,36
1,Back,363,569,391,207,393,488,424,161,462,3458
2,ＲＥＧ,345,549,364,169,360,454,384,144,410,3179
3,ＬＡＤＹＳ,278,420,335,127,324,400,353,129,364,2730
4,Hdcp,15,3,9,13,7,1,11,17,5,­
