,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,3,4,4,5,3N,4,4,5D,36
1,Black,366,210,457,381,501,218,478,327,547,3485
2,Blue,343,186,435,346,485,210,429,311,531,3276
3,White,320,167,417,331,466,183,393,292,509,3078
4,Green,300,113,382,310,425,156,343,266,477,2772
5,Red,298,98,296,220,381,129,308,203,392,2325
6,Hdcp,9,15,3,7,5,13,1,17,11,­
