,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,5,3,4D,4,4,3N,5,4,4,36
1,Champion,532,187,470,360,417,172,558,390,445,3531
2,Back,513,160,452,332,392,149,519,368,430,3315
3,Regular,490,145,417,305,353,125,498,345,404,3082
4,Front,401,120,352,275,321,103,480,325,359,2736
5,Forward,354,120,347,227,321,103,420,325,315,2532
6,Hdcp,9,15,3,7,1,13,5,17,11,­
